video,frame,x_min,y_min,x_max,y_max
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,103,383,604,449,637
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,104,565,695,629,752
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,104,867,827,968,879
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,104,428,611,496,645
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,104,354,649,446,691
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,105,924,835,1026,885
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,105,584,708,641,770
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,105,473,618,543,655
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,105,376,653,467,700
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,106,982,837,1081,881
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,106,599,726,658,790
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,106,515,625,584,671
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,106,400,654,488,701
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,107,1032,828,1130,875
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,107,617,746,671,811
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,107,548,641,619,692
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,107,418,660,512,702
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,108,1082,802,1185,868
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,108,590,659,654,714
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,108,633,765,690,831
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,108,436,659,531,702
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,109,623,683,687,741
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,109,650,784,707,850
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,109,1128,776,1232,851
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,109,460,661,549,704
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,110,658,710,719,769
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,110,1176,750,1280,826
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,110,669,805,727,869
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,110,487,668,567,715
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,111,689,825,748,888
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,111,1221,727,1327,807
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,111,692,737,753,794
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,111,503,674,591,727
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,112,710,843,771,904
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,112,726,765,788,819
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,112,1267,712,1373,785
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,112,528,682,610,736
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,113,732,861,796,918
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,113,1316,706,1411,762
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,113,761,787,827,840
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,113,552,689,634,748
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,114,757,877,822,929
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,114,799,806,867,856
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,114,571,699,656,762
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,114,1366,694,1471,747
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,115,784,888,852,939
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,115,838,821,907,868
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,115,594,712,681,781
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,115,1418,690,1522,740
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,116,1475,686,1573,730
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,116,620,729,702,797
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,116,883,834,951,872
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,116,812,902,881,949
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,117,647,747,727,813
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,117,840,911,910,952
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,117,1520,690,1612,731
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,117,926,837,996,872
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,118,1567,688,1676,734
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,118,970,825,1040,867
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,118,675,765,757,830
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,118,872,919,941,957
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,119,1013,806,1084,857
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,119,701,781,783,844
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,119,1615,695,1722,740
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,119,902,923,967,959
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,120,1057,786,1125,839
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,120,724,794,810,856
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,120,1660,700,1765,747
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,120,935,924,1003,959
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,121,1099,764,1165,820
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,121,1711,705,1816,759
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,121,755,806,835,865
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,121,967,917,1029,955
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,122,1142,740,1212,794
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,122,993,910,1060,952
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,122,781,817,862,874
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,122,1757,707,1863,762
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,123,1189,719,1258,772
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,123,809,828,894,878
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,123,1023,897,1091,944
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,123,1809,718,1911,765
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,124,1238,704,1307,754
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,124,1053,882,1120,934
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,124,839,836,923,882
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,124,1850,724,1920,770
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,125,1288,694,1361,738
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,125,1079,865,1148,924
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,125,872,840,956,883
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,126,1342,688,1412,728
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,126,905,841,986,883
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,126,1108,849,1169,906
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,127,939,838,1019,880
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,127,1398,687,1467,720
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,127,1132,829,1193,893
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,128,968,831,1050,878
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,128,1456,686,1524,718
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,128,1155,810,1215,872
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,129,1511,686,1581,720
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,129,1179,789,1236,854
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,129,1000,818,1084,873
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,130,1565,686,1638,721
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,130,1198,771,1261,838
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,130,1029,803,1112,862
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,131,1621,688,1694,723
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,131,1219,751,1281,817
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,131,1055,787,1141,853
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,132,1237,736,1302,802
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,132,1677,691,1749,727
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,132,1082,770,1165,839
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,133,1258,723,1326,787
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,133,1733,694,1804,729
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,133,1109,757,1188,825
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,134,1278,715,1350,774
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,134,1131,737,1210,809
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,134,1794,695,1865,734
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,135,1301,712,1374,762
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,135,1156,722,1234,792
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,135,1846,700,1918,735
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,136,1323,713,1400,756
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,136,1178,706,1262,775
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,137,1348,718,1418,752
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,137,1204,697,1288,763
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,138,1372,718,1446,753
videos/cd2916c9-141a-4094-a268-585edb3d3c8d.mp4,138,1230,686,1317,750
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,0,729,333,797,389
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,0,1548,518,1786,574
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,1,696,355,760,415
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,1,1501,522,1737,576
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,2,661,385,725,446
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,2,1452,519,1688,577
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,3,621,413,688,473
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,3,1412,519,1644,574
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,4,582,440,648,495
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,4,1366,514,1603,577
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,5,539,465,606,518
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,5,1334,506,1563,577
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,6,494,485,562,534
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,6,1298,492,1524,573
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,7,449,504,514,545
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,7,1262,473,1487,569
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,8,1231,449,1453,564
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,8,392,516,464,551
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,9,342,522,410,556
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,9,1204,432,1416,553
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,10,287,523,356,559
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,10,1184,409,1382,538
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,11,234,523,303,558
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,11,1158,382,1353,531
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,12,176,524,244,559
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,12,1129,356,1324,511
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,13,116,523,185,559
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,13,1108,334,1294,491
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,14,55,524,123,559
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,14,1078,314,1269,476
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,15,1,525,60,560
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,15,1046,287,1243,454
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,16,1017,273,1214,432
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,17,984,264,1187,411
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,18,951,254,1161,391
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,19,4,702,50,742
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,19,912,252,1131,374
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,20,5,702,94,741
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,20,873,249,1096,344
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,21,52,703,145,743
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,21,836,257,1062,344
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,22,100,699,190,740
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,22,807,264,1024,336
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,23,148,696,237,735
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,23,768,271,987,336
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,24,732,274,953,358
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,24,190,696,283,736
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,25,234,693,322,733
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,25,698,273,911,386
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,26,274,686,362,731
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,26,671,283,879,409
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,27,634,299,833,437
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,27,314,686,402,731
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,28,604,317,802,461
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,28,353,687,443,723
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,29,577,336,766,489
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,29,392,686,481,724
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,30,435,686,513,725
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,30,548,366,733,518
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,31,516,384,707,542
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,31,460,685,552,730
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,32,496,694,580,737
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,32,479,413,669,561
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,33,519,685,608,740
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,33,438,418,649,566
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,34,550,696,638,756
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,34,402,443,613,576
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,35,579,707,665,776
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,35,356,463,579,584
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,36,606,725,690,796
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,36,314,482,537,582
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,37,623,735,703,808
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,37,271,481,493,563
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,38,646,754,725,828
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,38,223,489,447,553
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,39,668,773,749,847
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,39,178,498,402,552
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,40,692,790,773,866
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,40,122,491,354,548
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,41,713,808,795,880
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,41,74,483,302,541
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,42,737,827,823,895
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,42,22,476,251,541
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,43,762,842,848,906
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,43,1,476,199,539
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,44,790,858,879,918
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,44,1,473,146,534
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,45,822,868,907,924
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,45,1,471,91,526
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,46,852,879,939,929
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,47,885,883,969,931
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,48,917,886,1003,930
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,49,951,881,1035,925
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,50,981,872,1065,922
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,51,1012,859,1096,915
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,52,1041,843,1127,905
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,53,1074,824,1156,891
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,54,1101,803,1181,875
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,55,1128,779,1207,853
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,56,1150,751,1227,833
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,57,1173,724,1245,808
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,58,1198,693,1260,780
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,59,1211,661,1271,752
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,60,1228,630,1280,720
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,61,1239,598,1285,691
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,62,1243,565,1286,656
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,63,1246,530,1286,621
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,64,1243,496,1283,586
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,65,1234,462,1279,556
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,66,1223,429,1272,522
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,67,1206,398,1259,490
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,68,1184,370,1248,460
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,69,1161,346,1225,428
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,70,1137,320,1210,404
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,71,1108,301,1187,378
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,72,1078,282,1159,356
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,73,1046,270,1130,336
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,73,1,643,97,698
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,74,1013,260,1099,321
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,74,1,642,148,704
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,75,979,253,1065,308
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,75,1,647,189,709
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,76,943,249,1027,299
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,76,24,646,252,704
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,77,907,250,992,293
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,77,68,644,303,706
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,78,871,255,960,298
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,78,118,647,348,702
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,79,837,259,921,306
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,79,162,653,396,701
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,80,801,265,887,320
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,80,207,651,433,708
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,81,768,276,855,335
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,81,246,654,478,708
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,82,738,290,822,355
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,82,285,653,511,703
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,83,711,307,791,375
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,83,322,650,548,711
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,84,683,326,761,395
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,84,355,651,591,711
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,85,656,349,732,422
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,85,396,648,621,722
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,86,629,369,705,444
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,86,427,655,655,734
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,87,599,390,678,462
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,87,458,660,680,743
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,88,569,412,650,481
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,88,492,664,713,760
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,89,538,429,619,493
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,89,520,671,741,779
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,90,506,445,589,502
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,90,552,675,764,801
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,91,470,458,555,511
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,91,578,688,791,818
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,92,440,468,520,512
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,92,607,698,813,841
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,93,408,473,484,512
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,93,637,717,837,862
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,94,365,480,453,518
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,94,657,730,860,879
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,95,326,479,413,516
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,95,686,746,883,887
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,97,249,472,333,512
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,97,734,777,937,917
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,98,212,469,294,510
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,98,757,791,971,924
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,99,172,468,256,508
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,99,785,806,994,925
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,100,132,468,213,508
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,100,807,818,1023,927
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,101,94,469,174,507
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,101,831,829,1053,924
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,102,55,468,138,508
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,102,858,838,1085,914
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,103,24,467,99,506
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,103,888,841,1112,903
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,104,1,470,64,508
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,104,921,840,1144,898
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,105,952,818,1175,901
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,106,978,800,1196,900
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,107,1009,781,1226,895
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,108,1042,767,1253,887
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,109,1073,746,1285,876
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,110,1104,727,1316,862
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,111,1136,711,1352,845
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,112,1174,703,1391,825
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,113,1204,692,1428,811
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,114,1247,681,1467,793
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,115,1283,679,1509,782
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,116,1323,677,1552,769
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,117,1367,677,1602,755
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,118,1416,680,1648,749
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,119,1463,687,1699,740
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,120,1512,683,1749,740
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,121,1559,685,1801,744
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,122,1610,686,1855,748
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,123,1667,685,1920,748
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,124,1715,681,1920,751
videos/f43cbc38-ec64-478e-b812-ab2075b62721.mp4,125,1782,687,1920,747
